pin,slack
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DIN[16],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DIN[17],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DIN[1],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DIN[2],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DIN[3],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DIN[4],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DIN[5],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DIN[6],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DIN[7],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DIN[8],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DIN[9],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT[0],38741
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT[10],39123
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT[11],39140
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT[12],39081
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT[13],39107
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT[14],39159
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT[15],39151
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT[16],39120
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT[1],38655
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT[2],38883
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT[3],38884
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT[4],38849
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT[5],38771
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT[6],38796
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT[7],38802
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT[9],39114
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT_ARST_N,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT_CLK,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT_EN,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT_LAT,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_DOUT_SRST_N,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_WEN[0],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_WEN[1],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_WIDTH[0],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_WIDTH[1],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_WIDTH[2],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:A_WMODE,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[0],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[10],47365
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[11],47377
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[12],47424
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[13],47482
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[1],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[2],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[3],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[4],47078
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[5],47261
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[6],47241
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[7],47432
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[8],47456
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ADDR[9],47450
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_ARST_N,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_BLK[0],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_BLK[1],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_BLK[2],46236
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_CLK,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[0],47236
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[10],47283
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[11],47311
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[12],47301
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[13],47300
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[14],47295
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[15],47287
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[16],47294
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[17],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[1],47248
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[2],47263
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[3],47250
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[4],47276
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[5],47287
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[6],47269
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[7],47272
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[8],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DIN[9],47312
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DOUT_ARST_N,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DOUT_CLK,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DOUT_EN,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DOUT_LAT,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_DOUT_SRST_N,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_WEN[0],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_WEN[1],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_WIDTH[0],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_WIDTH[1],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_WIDTH[2],
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/INST_RAM1K18_IP:B_WMODE,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/out_valid_RNO:A,46433
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/out_valid_RNO:B,46385
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/out_valid_RNO:C,41985
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/out_valid_RNO:D,44960
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/ds/out_valid_RNO:Y,41985
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/word_4_1_1[14]:A,45363
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/word_4_1_1[14]:B,45313
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/word_4_1_1[14]:C,45102
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/word_4_1_1[14]:Y,45102
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/crc[7]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/crc[7]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/crc[7]:CLK,45353
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/crc[7]:D,46227
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/crc[7]:EN,43698
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/crc[7]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/crc[7]:Q,45353
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/crc[7]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/crc[7]:SLn,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_160:A,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_160:B,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_160:C,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_160:IPA,
Mario_Libero_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_160:IPB,
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/bitPos_3_0_0[2]:A,46410
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/bitPos_3_0_0[2]:B,45004
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/bitPos_3_0_0[2]:C,43234
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/bitPos_3_0_0[2]:Y,43234
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/flush_4_0_a2_0_a2_0_1:A,45275
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/flush_4_0_a2_0_a2_0_1:B,45219
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/flush_4_0_a2_0_a2_0_1:C,45180
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/flush_4_0_a2_0_a2_0_1:Y,45180
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/RDATA_r[2]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/RDATA_r[2]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/RDATA_r[2]:CLK,41656
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/RDATA_r[2]:D,45664
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/RDATA_r[2]:EN,40377
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/RDATA_r[2]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/RDATA_r[2]:Q,41656
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/RDATA_r[2]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/RDATA_r[2]:SLn,
cmam_if_wrap_0/cmam_if/nif/cmd_inst/N_132_i_1:A,43682
cmam_if_wrap_0/cmam_if/nif/cmd_inst/N_132_i_1:B,42136
cmam_if_wrap_0/cmam_if/nif/cmd_inst/N_132_i_1:C,38448
cmam_if_wrap_0/cmam_if/nif/cmd_inst/N_132_i_1:D,38309
cmam_if_wrap_0/cmam_if/nif/cmd_inst/N_132_i_1:Y,38309
cmam_if_wrap_0/cmam_if/nif/nmc0/ntx/done:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc0/ntx/done:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc0/ntx/done:CLK,46441
cmam_if_wrap_0/cmam_if/nif/nmc0/ntx/done:D,47434
cmam_if_wrap_0/cmam_if/nif/nmc0/ntx/done:EN,43950
cmam_if_wrap_0/cmam_if/nif/nmc0/ntx/done:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc0/ntx/done:Q,46441
cmam_if_wrap_0/cmam_if/nif/nmc0/ntx/done:SD,
cmam_if_wrap_0/cmam_if/nif/nmc0/ntx/done:SLn,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_s[10]:A,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_s[10]:B,45124
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_s[10]:C,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_s[10]:CC,44276
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_s[10]:D,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_s[10]:P,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_s[10]:S,44276
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_s[10]:UB,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/FF_17:EN,
cmam_if_wrap_0/cmam_if/nif/nmc1/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[1]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc1/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memraddr_r[1]:ALn,
